parent,arm,method,metric,value,valid_pairs,planned_pairs
sp_workplace,B,primary_corrector,signed_delta_error_2,-0.049192030637076924,3,3
snap_email_eu,B,primary_corrector,signed_delta_error_2,-0.10785304713525329,3,3
snap_collegemsg,B,primary_corrector,signed_delta_error_2,-0.11371612615554991,3,3
snap_mathoverflow,B,primary_corrector,signed_delta_error_2,0.2988174428327001,3,3
nr_digg_reply,B,primary_corrector,signed_delta_error_2,0.006976121922582623,3,3
sp_hospital,B,primary_corrector,sign_agreement_2,1.0,3,3
sp_highschool2013,B,primary_corrector,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,B,primary_corrector,sign_agreement_2,1.0,3,3
sp_workplace,B,primary_corrector,sign_agreement_2,1.0,3,3
snap_email_eu,B,primary_corrector,sign_agreement_2,1.0,3,3
snap_collegemsg,B,primary_corrector,sign_agreement_2,1.0,3,3
snap_mathoverflow,B,primary_corrector,sign_agreement_2,1.0,3,3
nr_digg_reply,B,primary_corrector,sign_agreement_2,1.0,3,3
sp_hospital,B,qwen_nonthinking,AE_Delta_2,0.41063437713393813,9,9
sp_highschool2013,B,qwen_nonthinking,AE_Delta_2,0.19272430388449646,9,9
copenhagen_bluetooth,B,qwen_nonthinking,AE_Delta_2,0.2641915922712603,9,9
sp_workplace,B,qwen_nonthinking,AE_Delta_2,0.39049758228045545,9,9
snap_email_eu,B,qwen_nonthinking,AE_Delta_2,0.2226838756086764,9,9
snap_collegemsg,B,qwen_nonthinking,AE_Delta_2,0.2952721170368229,9,9
snap_mathoverflow,B,qwen_nonthinking,AE_Delta_2,0.3180694838977371,9,9
nr_digg_reply,B,qwen_nonthinking,AE_Delta_2,0.2894727262051553,9,9
sp_hospital,B,qwen_nonthinking,Delta_ProfileAE,0.4672084674665887,9,9
sp_highschool2013,B,qwen_nonthinking,Delta_ProfileAE,0.3296423646919522,9,9
copenhagen_bluetooth,B,qwen_nonthinking,Delta_ProfileAE,0.34592186072341674,9,9
sp_workplace,B,qwen_nonthinking,Delta_ProfileAE,0.35378438101180265,9,9
snap_email_eu,B,qwen_nonthinking,Delta_ProfileAE,0.2693928176184152,9,9
snap_collegemsg,B,qwen_nonthinking,Delta_ProfileAE,0.21000859147917972,9,9
snap_mathoverflow,B,qwen_nonthinking,Delta_ProfileAE,0.21807415623149243,9,9
nr_digg_reply,B,qwen_nonthinking,Delta_ProfileAE,0.38629118388689904,9,9
sp_hospital,B,qwen_nonthinking,signed_delta_error_2,-0.3428156277436348,9,9
sp_highschool2013,B,qwen_nonthinking,signed_delta_error_2,-0.19272430388449646,9,9
copenhagen_bluetooth,B,qwen_nonthinking,signed_delta_error_2,-0.2641915922712603,9,9
sp_workplace,B,qwen_nonthinking,signed_delta_error_2,-0.3842905422970936,9,9
snap_email_eu,B,qwen_nonthinking,signed_delta_error_2,-0.2226838756086764,9,9
snap_collegemsg,B,qwen_nonthinking,signed_delta_error_2,-0.2745562139679787,9,9
snap_mathoverflow,B,qwen_nonthinking,signed_delta_error_2,-0.3180694838977371,9,9
nr_digg_reply,B,qwen_nonthinking,signed_delta_error_2,-0.09752928972657705,9,9
sp_hospital,B,qwen_nonthinking,sign_agreement_2,0.3333333333333333,9,9
sp_highschool2013,B,qwen_nonthinking,sign_agreement_2,0.4444444444444444,9,9
copenhagen_bluetooth,B,qwen_nonthinking,sign_agreement_2,0.3333333333333333,9,9
sp_workplace,B,qwen_nonthinking,sign_agreement_2,0.5555555555555556,9,9
snap_email_eu,B,qwen_nonthinking,sign_agreement_2,0.0,9,9
snap_collegemsg,B,qwen_nonthinking,sign_agreement_2,0.6666666666666666,9,9
snap_mathoverflow,B,qwen_nonthinking,sign_agreement_2,0.4444444444444444,9,9
nr_digg_reply,B,qwen_nonthinking,sign_agreement_2,0.3333333333333333,9,9
sp_hospital,B,qwen_thinking,AE_Delta_2,0.3254333487464638,9,9
sp_highschool2013,B,qwen_thinking,AE_Delta_2,0.04818032351705437,9,9
copenhagen_bluetooth,B,qwen_thinking,AE_Delta_2,0.22359379817539152,9,9
sp_workplace,B,qwen_thinking,AE_Delta_2,0.15518549005615348,8,9
snap_email_eu,B,qwen_thinking,AE_Delta_2,0.29566832890659583,9,9
snap_collegemsg,B,qwen_thinking,AE_Delta_2,0.4502605756612227,9,9
snap_mathoverflow,B,qwen_thinking,AE_Delta_2,0.36146382796591237,9,9
nr_digg_reply,B,qwen_thinking,AE_Delta_2,0.25943877255613246,9,9
sp_hospital,B,qwen_thinking,Delta_ProfileAE,0.38145754350795047,9,9
sp_highschool2013,B,qwen_thinking,Delta_ProfileAE,0.14138062669493145,9,9
copenhagen_bluetooth,B,qwen_thinking,Delta_ProfileAE,0.2763854680798301,9,9
sp_workplace,B,qwen_thinking,Delta_ProfileAE,0.14482085122250818,8,9
snap_email_eu,B,qwen_thinking,Delta_ProfileAE,0.3301919510845507,9,9
snap_collegemsg,B,qwen_thinking,Delta_ProfileAE,0.28116445296767356,9,9
snap_mathoverflow,B,qwen_thinking,Delta_ProfileAE,0.3233231045903767,9,9
nr_digg_reply,B,qwen_thinking,Delta_ProfileAE,0.11755790800701897,9,9
sp_hospital,B,qwen_thinking,signed_delta_error_2,-0.26810696107696813,9,9
sp_highschool2013,B,qwen_thinking,signed_delta_error_2,-0.018374303884496453,9,9
copenhagen_bluetooth,B,qwen_thinking,signed_delta_error_2,-0.1833653700490381,9,9
sp_workplace,B,qwen_thinking,signed_delta_error_2,-0.10095257007487132,8,9
snap_email_eu,B,qwen_thinking,signed_delta_error_2,-0.08272498671978748,9,9
snap_collegemsg,B,qwen_thinking,signed_delta_error_2,-0.21798432507908977,9,9
snap_mathoverflow,B,qwen_thinking,signed_delta_error_2,0.04694829832448515,9,9
nr_digg_reply,B,qwen_thinking,signed_delta_error_2,0.041185690338327925,9,9
sp_hospital,B,qwen_thinking,sign_agreement_2,0.7777777777777778,9,9
sp_highschool2013,B,qwen_thinking,sign_agreement_2,1.0,9,9
copenhagen_bluetooth,B,qwen_thinking,sign_agreement_2,0.6666666666666666,9,9
sp_workplace,B,qwen_thinking,sign_agreement_2,1.0,8,9
snap_email_eu,B,qwen_thinking,sign_agreement_2,0.5555555555555556,9,9
snap_collegemsg,B,qwen_thinking,sign_agreement_2,0.6666666666666666,9,9
snap_mathoverflow,B,qwen_thinking,sign_agreement_2,0.8888888888888888,9,9
nr_digg_reply,B,qwen_thinking,sign_agreement_2,0.7777777777777778,9,9
