id,config_id,answer_sha256,attempt_sha256,valid,validation_reason,end_state,input_tokens,output_tokens
ad_memoryless_r2__S-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,353226aaeb176f5c14368a4a50a2d3777177bd44fc9d346d0d0932df185afa40,605ac16337b72a9851b4a2352f359430f8b505ed6681d0c959bc728a5c623fab,True,valid,model_end,1184,9684
copenhagen_bluetooth__B-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,be44916bb41e5152b79039f027da050bd747817bd73d24a69cd3a48de14282f9,781c88924f2494bdbb7445980f24d9a370cfc923a5b519747d9f564c5d6e89e4,True,valid,model_end,1229,11939
copenhagen_bluetooth__B-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,a0a11a6183217224f6da34e84b4ae75aeb7eaad1a2103840c54f1adfa5bdd379,6b159e8d2c86700028b6635c2ac3c5430202d4b553b6d47bedc1485ea4427c77,True,valid,model_end,1230,14689
copenhagen_bluetooth__B-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,5f41da4ee0147ab702915c228a669f9639532a1d5ccf3a6445b6b5561b291865,d5057f5d21f98b2a67ac80d66710b8f79453af61400e14a94168fa948a0f68bf,True,valid,model_end,1228,18449
copenhagen_bluetooth__B-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,46df798d04c0e46758ba551bcf4effd194899dcb1c7e68079c33c048a7290a04,9017536cd5f4516a9e9170e768fd67d2fd21b0cbd7d49fbed2735a9531cf8ae1,True,valid,model_end,1230,14671
copenhagen_bluetooth__B-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,ae6117e0869e052a3e8da80700b924cab59c24ea304161416688608ea086749d,14f39d4423d9a8145a299ccef42b88805c4f1f39978982c2e1ade009e06e8cc6,True,valid,model_end,1230,10528
copenhagen_bluetooth__H-recent5-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,cc844ae2d516ff54546372324b4b11bfb2bc8119307acc5607025ccd5e0b1e5c,d8e75174b309c8df95a5b47ab0c9bafc1b28baf67178d9d00ed590bf529cad89,True,valid,model_end,1427,9371
copenhagen_bluetooth__H-recent5-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,5f94197183faec147579b8c8a8ef0135ce595d97b9b905e7140b8b7cbbb9a10e,ee7fddc3a15e505d255e976a59e9b3c0ebf4ad1490a1484d9413db99bce8f79a,True,valid,model_end,1421,12229
copenhagen_bluetooth__H-recent5-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,35a97ac21410c6d70b257f6e2995bf549eec1f41e1f32867ffe7261ad2c6a889,ac3742b05f15af8a70bcd1edf094540515510dd28f2a2bcf359db724cc16e85e,True,valid,model_end,1424,6343
copenhagen_bluetooth__H-recent5-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,cc598917ac5ad682d849650140dbf19194bc2790e9f133779d6f51c175a56c85,3cf8b957d88d750595472f8efcac403c1d1cb7da31c03f8b1f98adb78008b007,True,valid,model_end,1425,7814
copenhagen_bluetooth__H-recent5-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,37fadd0d822827554b98c8650f28eeb29bbdc8e743aac7c0e9e0ea8e9f380f80,54aba9393fe879f62d49c2d92943358f9dfd2cde6208b7b96fa86f050448e460,True,valid,model_end,1423,9329
copenhagen_bluetooth__R-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,bed02334b17e602fd89e35a32113586ebf7556b60baa431beb8b8a91be76db88,920dcb9a1037a58711ad3b98aa64bf026ccfe4bf2852f77615bda0473105d90f,True,valid,model_end,1243,5174
copenhagen_bluetooth__R-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,4a66e3167934fe9e23bad4416a9722a6b86d64b436d804e646a06570affe9865,72cba7895820168bb1c410888635b5fcd4ad68898f4a63df54abf00e1c29e348,True,valid,model_end,1241,6757
copenhagen_bluetooth__R-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,a2103910a09f45e961a498a43fe8e0c7902b3e9caa094a7469e3858c8f2edb81,a6fa36275b4b3841102281403f3ed3bef887f91887537a7aa2170af566fc35d4,True,valid,model_end,1241,6716
copenhagen_bluetooth__R-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,bc1ec86bfcdaa34a9aca48169dc6e7833d17721d837d9fe9137645907717c7c3,19f3a9bd757d5b0d671d64916d43f259277d91ea34e3fea7f2750bb64101e79b,True,valid,model_end,1243,11811
copenhagen_bluetooth__R-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,b762ca877bc46458c3613b7550a47d32032b1f901154cc49e71f45e3d47e39ed,d8c393b4af035df68a280fe462fc93a0ef9bea590e5fba8ec0b62f94b4900d0c,True,valid,model_end,1244,5763
copenhagen_bluetooth__S-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,493b20d4f6599598f9563d16dff3d2b5ee8c12eedab1500de3ab3f1669e180b5,a953c665c1e4c298a4fd823c4b04a0a36c765aaadc2de082ff9cee8c24420eee,True,valid,model_end,1365,9884
copenhagen_bluetooth__S-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,bf91a40f5eeaca1eb640dc96384ccceb3d0d6924ba4730c224cf6afb362dabce,ccdb20ee3ddd10c1be6f84805f44238078341d1e442b67235584775fd36c6c61,True,valid,model_end,1366,12160
copenhagen_bluetooth__S-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,26810323b2b58d66d26810895d7d4f108db2883d807382b140068fd7b237261f,60ba5dad8722777583e32627e8d7cadbcb49cfcbe5fd86e75f72b277628fb005,True,valid,model_end,1367,6069
copenhagen_bluetooth__S-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,66b1172cbd5d07f705f863c88545af4f7b69f724fe23da6e099c4aca7cf74f2d,4ea9f90e27303f75295048b4a2d0d8e75175a0cb522414159aea18dad9b8e3b4,True,valid,model_end,1365,7096
copenhagen_bluetooth__S-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,5c7ae6f6985c3fb7e55f912beb768438724113c019612e6f8922ccea77d3b97d,4d8dec823d7a0c1adfc08bd6bbc4aa6c9fa4935406a3e61d6c0eb83bfa75ab0c,True,valid,model_end,1367,7889
dar_a08_r1__B-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,39dc437c120c5e94f35bd818c22e668e6b8451e83bb850554869f907b76839c9,ba87b6c6d942e27eefd1246505ed4b97a35225ed1e11b2fb4a6492546a3c47dc,True,valid,model_end,1116,12331
dar_a08_r1__B-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,bc5bde91ea3aabbe6805f99292d20b89238a25fca919149e3a556706ac49f2f1,b8dc1d9800c1c31ee3f04e286ee05f9566b05941e21621b96de6d074560de8d2,True,valid,model_end,1113,14731
dar_a08_r1__B-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,4d575d3f57f84776e8e258270f523d51859aed7dd61a4f7fef3173495dbf1043,20511c4604de331743d7352b7003c5c98d35a218e4a5b3a6b30d953643aff881,True,valid,model_end,1115,9723
dar_a08_r1__B-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,c70d939c86111ab730e678781def5a9160ef7d93758325a80596685b4e610814,4a4a3c92104ac9bfd592f89e1daebbc7c5aa4b477400d96451e01edc796a0dc8,True,valid,model_end,1115,13692
dar_a08_r1__B-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,23035adb369f9d8d4c2b52074c2b2e765bfd8ea14078bb08ed9b7adeaf300409,e034e5a19921145dfa5dec2dea8bcc60305723081167c4496cc151013066a358,True,valid,model_end,1114,9189
dar_a08_r1__H-recent5-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,51bdfb5c0d24a862be43810e65000df5f5bc6eaee4d4ea2a7999efb52d27f108,7187e2ba845614c40442b70ecd2f26ad15b3a47d95bb878af7df691e2eb2f76a,True,valid,model_end,1293,9391
dar_a08_r1__H-recent5-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,5895951e197c606fbe5d22665e7a24b82326f1dc1844c8f194e8d15cd31a9568,720e3e28af7c16dfc98865ffd6f2f3c8c395bb253fa23aecc97eb02fa6432183,True,valid,model_end,1296,10476
dar_a08_r1__H-recent5-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,b8bc590abd92ae23cccee3fdfcc4e4a92408478b5e4d688ce109c1e0906ea515,e98a20f5571dedf61e8b80aeb2c3e1e0f2f93fbb88ce71a58bed009e5234ca1f,True,valid,model_end,1297,7272
dar_a08_r1__H-recent5-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,02f252c2f5638e64793982c51ec4eae1e53d85757e9dd85b2b7f34bb10d6047a,d794a9908052a74a757e953eea2e1aa9e5e10b0683aecc293db177f5f845da59,True,valid,model_end,1298,8347
dar_a08_r1__H-recent5-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,7ccd98cca9b86a31c1a10ba0d7e97f26ffc5412302f4ee417d184b220c985125,282291ca223a27ef2cc286becf484e5f8674adaebcd70249d950cd45a195480b,True,valid,model_end,1296,7471
dar_a08_r1__R-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,3fa4beb4c8bc9da2a5aaeb6d1c6d52de2fc7c79f39fc25b453a867f838b16faa,0138fc51ad9299504627e9faea722b0a6ff61af4d405078b7da889b246e8b711,True,valid,model_end,1096,6595
dar_a08_r1__R-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,d1481b8caae0b6d5fe3e496b1a318f6523b0565cce416b8753ba0c05ceb8145a,f299247e243f888076c7c14f6e5c759d5789236a5ffb2793c558e72382ec8afd,True,valid,model_end,1095,5280
dar_a08_r1__R-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,22cdd7471548f62f4f95f58ebc797704efe0e1d8d1232327443f6e5f1359655f,6cf97ca0c64deacee8d3f5b96d144dea7101399289489c0905d2de78467688f7,True,valid,model_end,1101,5736
dar_a08_r1__R-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,fedb85376ae87fa709dddabd5bdbe1b125058ac2bc4b2d7f550b71f7e0080451,6200304deda363485300035690003c422b04752fa06e73e9d0203532d42d89ce,True,valid,model_end,1097,5552
dar_a08_r1__R-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,ad8d05233f29fcf66bd334195e3f3d95a4faf61b3b325904fb6405190c7ac427,8f19f1d489b65885b62d1b56f808848239fe9462633f3009ca2c4e7d3aa044f4,True,valid,model_end,1099,5833
dar_a08_r1__S-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,48cc8cd039554699b4267e4b503de4aad3b000697fa89617d57c1fc664eddc57,60495d86621e8365b9c737bdcaf3728ac121645312abcf78c14d430f2e1c68c6,True,valid,model_end,1217,7260
dar_a08_r1__S-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,77a91b39f086684bbe8d86684fbc0e67100bf4fef7391e2168a9e304b4c81533,ce5ad49d45b5236831dfe9bdc577ebb8cc6f53a4a2eadc74d277a24e2c4041fb,True,valid,model_end,1217,9928
dar_a08_r1__S-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,25794dbec52d9bdb5fd1b43ccef74f5917c89f719f48ae675896fc046366bc43,4da2203ce6e863f162c9573dc5442dfbb7cca3bac5046b3cbc6c1443f4b734c8,True,valid,model_end,1217,8965
dar_a08_r1__S-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,ef0c5330de553a80b34ea23c440bbe7ca8fa44fe9b6569d708ce73612873a142,d9e3e49152616e397ed70b327ecc3f30d329fe3d81ab376bf43c54a52dd4b93d,True,valid,model_end,1216,10202
dar_a08_r1__S-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,d79b6907bda18bd517fa568ac76a4f7016019e036a3a53844ca7722e312bb3e7,9555880366e06387534dd5da1641dcd070258302d619e5ef63d224ef1aedf5ee,True,valid,model_end,1216,8921
dar_a08_r2__B-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,01f1af1025db3da0dc7accb7fb5bc8215de2c2a9ce713bfe8940e4b823251a6c,43c00f3f4f854de48c235beaf083f1f3c31cccaf076999207900aa4f4d8e059d,True,valid,model_end,1111,11764
dar_a08_r2__B-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,6337dae8dec39ab53587118ae4edc8592d18e933244abfdb7e1a9a183002d15b,ae63430537558ef2fee2a849b54bb3fc747edd218d1ab47f27ea9c1b768a8975,True,valid,model_end,1116,16336
dar_a08_r2__B-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,1cbf2ac8c310aa09bb8a709d929434968de530b51b59b8b8d7b128cd5aa3bf9b,bf339221a079de4bb7e724fb2e2011b75b7dc7ece3982af752b45d6dd77b9a0c,True,valid,model_end,1116,13138
dar_a08_r2__B-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,bf95c672688d415164538dee20eb9352264e791e20690747f2f0a0375e062c2e,a9398f17da56abad8d75310e4194eb6f146e46f9d609e69d192ad27bb992492f,True,valid,model_end,1117,15861
dar_a08_r2__B-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,c9ca625ceab197f1c40faec618f41d08747b3f4139653fcb2239525ee84fde34,6909d0974fd7bbbd4466489221e95f8497a67f280ba05d68276e7cc42a87293b,True,valid,model_end,1115,9972
dar_a08_r2__H-recent5-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,87107a566bf3d20f3c097d9c3e6c8fcf231f2a94fb7ece2a3ee8af2a4b8ab3e3,27118e6f4a000ad4a854b293b4002674a81d48dccca76846d0f99b25584ed369,True,valid,model_end,1296,9539
dar_a08_r2__H-recent5-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,c2994cc8f21166c6844a8862f33583de2989044da260f4ed9dd8cfb4525657a4,cfe522a6c35322774bab9565dbb96cec4ab342d75bd5dd75be3d8372ae7aa3ea,True,valid,model_end,1297,9768
dar_a08_r2__H-recent5-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,4c1a104256477537ed2d98d28ed3fd4ed53c9dc3dfa34e1b48d4447df09fceaa,faa14cb267aaacaf1fa780dbf825e6e054b368e46e938641716d3d5322b5d70b,True,valid,model_end,1295,13300
dar_a08_r2__H-recent5-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,04b89bae54f72dca10f6faa43e89d3b06551dabc8b60d5a6d446c612979abead,34ee3f01e4b94dd3b76e1e6ac592ddbce27a7cb7bb5d98e2f90d33498fa2145a,True,valid,model_end,1295,14348
dar_a08_r2__H-recent5-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,725eeb258e2194b5a3e0b360cf0efd5b81293900248ecd003ad00231c8c18ae6,8117477cda831aec86bf6aa003cbb6ed06189f4494a93238531b2e79c8f323f5,True,valid,model_end,1301,8026
dar_a08_r2__R-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,8e26300bcc66b6794a5bc6d9d0e10aef07660994d3d8692dba8bcd5d8def0e24,5c45b25092a27bcb103b8c793dd8784cf00467732a681ebf363afe4754b381b2,True,valid,model_end,1099,6197
dar_a08_r2__R-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,605f80653fb01ccc0ca04cb38e82f01e192815fcdbbee79e6ec00975f12bd862,f589851c8d9c8592db5a4c375a81a0f27eb7674a53c53cfb14fc4b0921ca19fa,True,valid,model_end,1097,5705
dar_a08_r2__R-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,d4ed25e298929f2233c41667891c330e5bcbf23212800246201852eed8221bc3,c8493f641a4387f7ed87581240a7836847000c98b3dae5b31e06cbe81b1266ae,True,valid,model_end,1095,4972
dar_a08_r2__R-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,65ff3e4ba58c7b3656b2e2786943277ffbd8cb590a55302b2ec522aae34e499e,3e4e1395777a3152c1a4f2f67d4fbffe4619311a4e000afdfed98f82018efcc8,True,valid,model_end,1100,9755
dar_a08_r2__R-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,58c71a9d6b463eb7b99ac21aa9918e5ce71487783666b057e2eb915c98c30c8c,7b6244e2ac089634f46db055fa99e4cd0bc3829cdf22fba54512b02ac28f3901,True,valid,model_end,1098,8410
dar_a08_r2__S-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,bc19b29e5a9d90d73af60ab596d9116db69717ad8e582818c60e2c80dd25e3a0,560bd5ea36b7d234683786778cdbb7585fe9fb9fa8dae311bc0520ab79fec739,True,valid,model_end,1211,7404
dar_a08_r2__S-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,00767b28d996f882d3b75ab7b8bb4219f79fa848a58db9f17a2026746d6ad043,8533adc1066583554c436767b2b7dafbfaa2653a0faa290121dcaad2b76f995b,True,valid,model_end,1215,7223
dar_a08_r2__S-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,6c93cb033b1b90c38af07bb4cf954c8484202885c7946535525e993cb1a6593e,876aef0dfe635b761d9e30a7a84b1f8fd911dceedfc832810377366e5705acdb,True,valid,model_end,1219,9829
dar_a08_r2__S-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,c066777f24c54156f6c15e176b75d39844d5d3bfcde86f59d828120b14db2ada,73ed216acbae887f32ad745fd82d1df0975a4edb969f0021157f1e412cf220c8,True,valid,model_end,1218,5695
dar_a08_r2__S-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,7960e1def838318aa6ef2dd7cb4f0d0dab5a0fd794928d92acc1d30690cd8ab5,86d15751009aaadcc4c7843a55a433c9eed0627794e2bcbde11a2b0be27f2167,True,valid,model_end,1205,7022
dar_a0_r1__B-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,6dc52a3860024c604c93f7dd507818e59722f4f0d2f84281470f9ba1d5f96009,3fc2154f8cb9e4a84a9c3c0ef8418ca1d233129e3e155dc51ce68019959f391d,True,valid,model_end,1113,14539
dar_a0_r1__B-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,f77b881aa74c5d47464d48c0feb4f7cf7ab049787839f75d9aa7c00e0f2b05ac,59be85ee990e9bf9baf907bee273027edcaeda7bad70402c52f937b5274f01b9,True,valid,model_end,1116,13079
dar_a0_r1__B-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,6c0099f2cce3ab106aed0fe367514b59d391fd521bcebfa3a16920ce08b1ac4c,0b0a91809e307677bee9730474782188c343a9f511c771cc113fdc9b923d458b,True,valid,model_end,1108,5693
dar_a0_r1__B-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,1205eb4e3669071824a61797bbb0aec1cf55b53896ef51fa1a84ce6f4183c517,e6f297fe0e2e0f252293302864108d8b7ba1d229ec341d6ae4f4136c9c91ddda,True,valid,model_end,1111,15120
dar_a0_r1__B-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,b377be63e31b667a2108892fdee22da26e91c5acfaaa616897b90cd64b69622f,3601704436f33959eeb163ad10c06bc902eabac4402c65c5c6c132c7261e6034,True,valid,model_end,1106,12355
dar_a0_r1__H-recent5-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,674046e8c81f34b427a9ae5f86cd78dea9a4162aa39d1218927f4a8ab403a70f,9eb753ae3971f377cc560f31e6f7f364041ae6d8a7ec1bd111f4862fc856a85e,True,valid,model_end,1306,7806
dar_a0_r1__H-recent5-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,fcfff6addac4b69d593999633d2c8e6bed0f4cb31792e768ae40bdcd249da042,b0fda26a9b40ff89d9d39f4b2cab5e90dfca7c823c0e06e2616489df4cd14f72,True,valid,model_end,1304,8220
dar_a0_r1__H-recent5-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,79fa3c1307fcd0b8d27ce61a5d6805d400492b9c0bb2906ab073db32ec93439d,9fa35bf7ad0d4a1c227df9d576792914b72afb8b2e1698e1716a7109f4e54969,True,valid,model_end,1304,13631
dar_a0_r1__H-recent5-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,f75baef1f4c2c86cd1dfc3c7c3668ad701055197908407aa9073e1adc3b8c7be,a7a70a27b60390c970de4fefe14fa9a5615beeec33fad6a0a668523dc8b9abac,True,valid,model_end,1305,10582
dar_a0_r1__H-recent5-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,3ce35c7b0948f2b84d74a4e396994769e6fcedc517d9d85333a3495d17340bdc,6787a5b6fcbeb227a758fdfdc02f8ae9928616afecbe79ae4cd95b21d20b1d00,True,valid,model_end,1308,6526
dar_a0_r1__R-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,faac0ed4decf8b6fc10d907949a8039403bb7d963cf3920352b355d8082672bf,1a48e2d2fc44e4cf0a7fdd76288da8db6355cb4d0d89a84f663cb9d3caaf0279,True,valid,model_end,1111,6498
dar_a0_r1__R-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,d45993ea7640790bfe33edc0297f61b63990f32d822a28f302a8f0dfad24efe2,69676216b8b3be0d39e08f229c8766e4428caa9148ff4129305e6973d5e0e7d0,True,valid,model_end,1113,6569
dar_a0_r1__R-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,3912cd0fd8fa40371d9b2444ed7143c876f3503de9a5365d8d7e63490f26e663,55390d4057eaf02749b5460f1105eacdb79deff04c60ad2197f128af31131ef9,True,valid,model_end,1117,9098
dar_a0_r1__R-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,01bb584e1a5822f58bf671e64aa7c13210d7d44099335cea0018332c055edf87,20417b21a3a11604331a4805d629eabfc976dfee7b977a6d6e3d011d16fd56ca,True,valid,model_end,1113,8173
dar_a0_r1__R-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,68e9b160916daae08b77fb1808a714bf1f358d182e37d18b8410c4f132ea0b8a,8437a2ba3ddd21331213ff8bc8d675f3dff37c06015d793e294844d7ce0c44df,True,valid,model_end,1110,6934
dar_a0_r1__S-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,0a948645868c44ea4bf9defc00fc1e519bbded524715f3c24c366df04d6dbefc,13bc67b08c6706b0179c1bcba1df8115c490903fdf9515e3019d5bf95ed39879,True,valid,model_end,1229,9117
dar_a0_r1__S-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,82ef67d3f5db65655bab93c68c1f422e358bfdb89d17ba333322e8f7026726a5,bdd646a1929efa1ad6a3a4d1f8b74f94c5b7979e4d02bb6f3cd83d6bf340541c,True,valid,model_end,1222,6170
dar_a0_r1__S-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,39d553faf325c14b0a677f527377fc24e12378ac4e3e03c0b82bf4ddf05a842f,82096502cd72a1b8ebbc918aaa92e33e049938a2ea2c58330a09843c97c7d1e3,True,valid,model_end,1225,8178
dar_a0_r1__S-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,7a2259e8a896c25058a4bed5f52aff9b43d25853f960beb565400123fe104b95,89968e80be21a724a0017f3b7618893df2a76813e9a72055bbc57101557857ed,True,valid,model_end,1241,7356
dar_a0_r1__S-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,6dc4e32667f07fb15d6255da11d336fedde3c17e11d57e18ddc32b8e77178b0a,8b404dc0f0190ed3b1ccb8c4fc589f801eb333e2070640f1ee5ff5d2d795fab0,True,valid,model_end,1244,9127
dar_a0_r2__B-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,be8f10f43c5ed078bc533e6e833ba12d6081b3b206280685b1fe28068e3b740a,ae0cc7df707c34b5560b4318ae6e119a420e93bb9f4e862612f9496b7167b42d,True,valid,model_end,1113,11035
dar_a0_r2__B-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,daa971db8f6492c159b74b0e8c3fb939a6107e767018783bdc9ec4d36dba0830,fa1296d2c6899341dc4c1e84d2286b8b7aceb65bc9c85ee5dd28ecb0bdff211d,True,valid,model_end,1115,11672
dar_a0_r2__B-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,395e730a629637555bd1140b63bc48b6adb0415b5cd9d961363922253c1bfc8b,ca5cc528a8798574c4165a27209a0edfff41b7b8aca61152a7b6b6d29412e6d0,True,valid,model_end,1108,15435
dar_a0_r2__B-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,fbea3828589ee751e5a4dbeeb7cddadd0700a97de07a7c0f5d329f4576f68178,46f8d49e092b03d7bb03a03255805e5246cbb8ce10f4d7bbeee4984ff1a849ba,True,valid,model_end,1111,12651
dar_a0_r2__B-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,da452e73c11dad14e0486907e9936ecf032fe447cbcb8b57ce5c6ce19b24f80a,255975cefa6ae9a764812a2c235b1c12d9bfb6d1818e8e550be7f2ccaf8d3535,True,valid,model_end,1113,10625
dar_a0_r2__H-recent5-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,ac27384314ad1bdc200b83af5504de2450d13e9c30cddc95d0f1ea70268387fe,b4ca602153ef50dd38bb4e2a8a5d406b2823cafca67428e057a6587731227ae5,True,valid,model_end,1302,9731
dar_a0_r2__H-recent5-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,1ec51927f82410ac463cf38720171345042dacd2e5ae1ef33d992b9096d5ffef,e59b4b4bf3410eef44efd41f35da8ba2947d2313526474524b27d97dc03dc656,True,valid,model_end,1301,7326
dar_a0_r2__H-recent5-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,ff15e422987e5f5e4604b67585f53664601f3917ccf24a435b837da7d867cac1,01de7b0bd6b090b62ec65f2ad38173eeb986374fd7016c5dba50615cb905d431,True,valid,model_end,1305,6428
dar_a0_r2__H-recent5-c10__s4__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,9bc982ff54c04ba07c19f993023e3c1c2fa52c4dc62cbca2273b5c909ab928e1,c52b4bed0b26ef433e7544019f5a3787374b33476bd96aa67d3d7142cd434c23,True,valid,model_end,1300,7856
dar_a0_r2__H-recent5-c10__s5__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,d8f98e35a8c3afa610defec15c357094fca6b7c6adef86c0b1ab8f9ab2f4f136,6d5f471431d70b53331205b63f7f7850c793b614b8eae46895c45409f6d86f21,True,valid,model_end,1305,11874
dar_a0_r2__R-c10__s1__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,55bce78f37cb0903cd3eeaa7a0b181086c6b39b9d8a4af9e40528f03ee40afcf,aeea3fd981523e6fff2049dc1cb3e1fe0be4fc2212157f826f725ce2b9d5bb02,True,valid,model_end,1116,7647
dar_a0_r2__R-c10__s2__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,3f85fe68e206b3409e635cc6e9281cbb3dc34725513ec5e92c37b658fceb47ca,8e6be0bd366bc17afcf17079bf36be56e86abff27e95a4ccadb877c1d921ebef,True,valid,model_end,1114,8067
dar_a0_r2__R-c10__s3__qwen_thinking__r3__cells10-json-20260918,qwen_thinking,7e9a9fc12466a8eead32b93c87372adaa18f2e584f36f3d99c7acf50d3e5017d,22a1e341230aca4ef292ecbe62bfbeee6c36de2bba0752d888f0b1a6ea7bc3f1,True,valid,model_end,1110,6234
